3348.97	1000
3352.59	1000
3356.21	1000
3359.82	1000
3363.44	1000
3367.06	1000
3370.67	1000
3374.29	1000
3377.91	1000
3381.52	1000
3385.14	1000
3388.76	1000
3392.38	1000
3395.99	1000
3399.61	1000
3403.23	1000
3406.84	1000
3410.46	1000
3414.08	1000
3417.69	1000
3421.31	1000
3424.93	1000
3428.54	1000
3432.16	1000
3435.78	1000
3439.39	1000
3443.01	1000
3446.63	1000
3450.24	1000
3453.86	1000
3457.48	1000
3461.09	1000
3464.71	1000
3468.33	1000
3471.95	1000
3475.56	1000
3479.18	1000
3482.8	1000
3486.41	1000
3490.03	1000
3493.65	1000
3497.26	1000
3500.88	1000
3504.5	1000
3508.11	1000
3511.73	1000
3515.35	1000
3518.96	1000
3522.58	1000
3526.2	1000
3529.81	1000
3533.43	1000
3537.05	1000
3540.66	1000
3544.28	1000
3547.9	1000
3551.52	1000
3555.13	1000
3558.75	1000
3562.37	1000
3565.98	1000
3569.6	1000
3573.22	1000
3576.83	1000
3580.45	1000
3584.07	1000
3587.68	1000
3591.3	1000
3594.92	1000
3598.53	1000
3602.15	1000
3605.77	1000
3609.38	1000
3613	1000
3616.62	1000
3620.23	1000
3623.85	1000
3627.47	1000
3631.09	1000
3634.7	1000
3638.32	1000
3641.94	1000
3645.55	1000
3649.17	1000
3652.79	1000
3656.4	1000
3660.02	1000
3663.64	1000
3667.25	1000
3670.87	1000
3674.49	1000
3678.1	1000
3681.72	1000
3685.34	1000
3688.95	1000
3692.57	1000
3696.19	1000
3699.8	1000
3703.42	1000
3707.04	1000
3710.65	1000
3714.27	1000
3717.89	1000
3721.51	1000
3725.12	1000
3728.74	1000
3732.36	1000
3735.97	1000
3739.59	1000
3743.21	1000
3746.82	1000
3750.44	1000
3754.06	1000
3757.67	1000
3761.29	1000
3764.91	1000
3768.52	1000
3772.14	1000
3775.76	1000
3779.37	1000
3782.99	1000
3786.61	1000
3790.22	1000
3793.84	1000
3797.46	1000
3801.08	1000
3804.69	1000
3808.31	1000
3811.93	1000
3815.54	1000
3819.16	1000
3822.78	1000
3826.39	1000
3830.01	1000
3833.63	1000
3837.24	1000
3840.86	1000
3844.48	1000
3848.09	1000
3851.71	1000
3855.33	1000
3858.94	1000
3862.56	1000
3866.18	1000
3869.79	1000
3873.41	1000
3877.03	1000
3880.65	1000
3884.26	1000
3887.88	1000
3891.5	1000
3895.11	1000
3898.73	1000
3902.35	1000
3905.96	1000
3909.58	1000
3913.2	1000
3916.81	1000
3920.43	1000
3924.05	1000
3927.66	1000
3931.28	1000
3934.9	1000
3938.51	1000
3942.13	1000
3945.75	1000
3949.36	1000
3952.98	1000
3956.6	1000
3960.22	1000
3963.83	1000
3967.45	1000
3971.07	1000
3974.68	1000
3978.3	1000
3981.92	1000
3985.53	1000
3989.15	1000
3992.77	1000
3996.38	1000
4000	1000
